Tissue	gencodeID	gene	oe_lof_upper_bin	oe_lof_upper	beta	lfsr
Dentate Gyrus	ENSG00000205323.8	SARNP	0.0	0.185	0.742821257404256	0.0028132663128283
Dentate Gyrus	ENSG00000101096.19	NFATC2	0.0	0.187	1.27896366924368	0.0342410579425799
Dentate Gyrus	ENSG00000107105.14	ELAVL2	0.0	0.189	-1.23920087277706	0.0001009616172363
Dentate Gyrus	ENSG00000163873.9	GRIK3	0.0	0.192	-1.1878841249703	8.540358975572821e-09
Dentate Gyrus	ENSG00000031081.10	ARHGAP31	0.0	0.192	-0.971242210844194	0.0014774584996485
Dentate Gyrus	ENSG00000118503.14	TNFAIP3	0.0	0.196	0.902484482623356	0.0366110659025705
Dentate Gyrus	ENSG00000164692.17	COL1A2	0.0	0.202	1.30322495930198	1.63276126862466e-05
Dentate Gyrus	ENSG00000138795.9	LEF1	0.0	0.212	1.25140940114754	0.0009288857836509
Dentate Gyrus	ENSG00000060718.19	COL11A1	0.0	0.216	-3.83258980485366	0.0
Dentate Gyrus	ENSG00000160201.11	U2AF1	0.0	0.216	2.44066643675533	1.5607962518231e-48
Dentate Gyrus	ENSG00000167693.16	NXN	0.0	0.218	1.28257447613914	1.09802574174929e-11
Dentate Gyrus	ENSG00000122566.20	HNRNPA2B1	0.0	0.218	0.545668856403482	0.0405109144841924
Dentate Gyrus	ENSG00000065320.8	NTN1	0.0	0.222	2.41982779555669	0.0478227938157741
Dentate Gyrus	ENSG00000106689.10	LHX2	0.0	0.224	-0.689406563778515	0.0074005465516392
Dentate Gyrus	ENSG00000118971.7	CCND2	0.0	0.229	-0.742891781701707	0.0122247472413947
Dentate Gyrus	ENSG00000137801.10	THBS1	0.0	0.235	4.61123970065253	2.1442309236780694e-127
Dentate Gyrus	ENSG00000106991.13	ENG	0.0	0.24	1.54114320588272	0.0009003329743148
Dentate Gyrus	ENSG00000019991.15	HGF	0.0	0.25	2.10244554443596	1.18470001377614e-13
Dentate Gyrus	ENSG00000139318.7	DUSP6	0.0	0.261	3.27948011844987	8.92280278055752e-20
Dentate Gyrus	ENSG00000152670.18	DDX4	0.0	0.263	1.04897898128604	6.66551975125289e-05
Dentate Gyrus	ENSG00000185483.11	ROR1	0.0	0.267	-1.78305076355975	1.15448370641147e-07
Dentate Gyrus	ENSG00000136158.11	SPRY2	1.0	0.273	1.15995389474405	0.0005892954746285
Dentate Gyrus	ENSG00000102387.15	TAF7L	1.0	0.273	0.777078812683891	0.0102957264345411
Dentate Gyrus	ENSG00000124614.13	RPS10	1.0	0.273	-1.05836990919493	0.0319073709547357
Dentate Gyrus	ENSG00000197943.9	PLCG2	1.0	0.281	-0.800740783297241	0.0052948341494537
Dentate Gyrus	ENSG00000147488.11	ST18	1.0	0.284	0.576411381570597	0.0146856908052274
Dentate Gyrus	ENSG00000003137.8	CYP26B1	1.0	0.29	2.09756855216786	4.20672179451844e-13
Dentate Gyrus	ENSG00000184349.12	EFNA5	1.0	0.296	-0.921708328402416	0.0227363356451776
Dentate Gyrus	ENSG00000017483.14	SLC38A5	1.0	0.297	0.952134110273163	7.05433624469336e-06
Dentate Gyrus	ENSG00000125740.13	FOSB	1.0	0.3	3.11568826845993	0.0001945262518729
Dentate Gyrus	ENSG00000158815.10	FGF17	1.0	0.305	0.568540966144282	0.0356596033136201
Dentate Gyrus	ENSG00000075213.10	SEMA3A	1.0	0.307	-0.527733283487505	0.0092791770025575
Dentate Gyrus	ENSG00000254585.2	MAGEL2	1.0	0.312	-0.751698507378671	0.0028200332395702
Dentate Gyrus	ENSG00000198739.10	LRRTM3	1.0	0.312	0.880908419173814	0.0199812046265506
Dentate Gyrus	ENSG00000183508.4	FAM46C	1.0	0.322	2.04217168939297	2.34309793603187e-14
Dentate Gyrus	ENSG00000149131.15	SERPING1	1.0	0.322	-0.548450543430882	0.009827209715022
Dentate Gyrus	ENSG00000107968.9	MAP3K8	1.0	0.323	3.5454595899806	1.5164898826491602e-09
Dentate Gyrus	ENSG00000000971.15	CFH	1.0	0.324	-1.09750108012542	0.001063703497261
Dentate Gyrus	ENSG00000102158.19	MAGT1	1.0	0.326	0.980112431087365	0.0070419957157703
Dentate Gyrus	ENSG00000062716.11	VMP1	1.0	0.33	1.08793892291153	0.0013958313591083
Dentate Gyrus	ENSG00000164161.9	HHIP	1.0	0.331	1.13707897441434	1.72804361220216e-13
Dentate Gyrus	ENSG00000103489.11	XYLT1	1.0	0.336	0.526466203280957	0.0079642877800314
Dentate Gyrus	ENSG00000179119.14	SPTY2D1	1.0	0.337	0.921347623900163	0.0321051270064824
Dentate Gyrus	ENSG00000108018.15	SORCS1	1.0	0.338	-1.40457858677686	5.78523045926538e-05
Dentate Gyrus	ENSG00000122756.14	CNTFR	1.0	0.339	-0.547488729613123	0.0051818989058551
Dentate Gyrus	ENSG00000114541.14	FRMD4B	1.0	0.349	-0.924150363660903	2.33670654697926e-05
Dentate Gyrus	ENSG00000146648.16	EGFR	1.0	0.349	-0.77832955921219	0.0225851802977429
Dentate Gyrus	ENSG00000196843.15	ARID5A	1.0	0.35	1.19034965116813	0.0028954508036794
Dentate Gyrus	ENSG00000169895.5	SYAP1	1.0	0.352	0.662649949355954	0.0328832720663398
Dentate Gyrus	ENSG00000138771.14	SHROOM3	1.0	0.352	0.679957548825778	0.0444875172974353
Dentate Gyrus	ENSG00000118513.18	MYB	1.0	0.353	-1.36643029660187	1.61373750029448e-06
Dentate Gyrus	ENSG00000012660.13	ELOVL5	1.0	0.355	1.57924871946176	0.0013504376358317
Dentate Gyrus	ENSG00000123560.13	PLP1	1.0	0.355	-0.794436936657387	0.0044027934203814
Dentate Gyrus	ENSG00000197321.14	SVIL	1.0	0.358	-0.965159511479551	1.89130748399213e-05
Dentate Gyrus	ENSG00000162631.18	NTNG1	1.0	0.358	-0.939664877101578	0.0066896874921219
Dentate Gyrus	ENSG00000124766.6	SOX4	1.0	0.359	0.932771736650876	2.72979800033671e-05
Dentate Gyrus	ENSG00000113100.9	CDH9	1.0	0.367	0.927955769017972	0.019344770254106
Dentate Gyrus	ENSG00000110172.11	CHORDC1	1.0	0.375	0.990245576122592	0.0148709016363284
Dentate Gyrus	ENSG00000185736.15	ADARB2	1.0	0.382	-0.867841207069387	0.0101614777648014
Dentate Gyrus	ENSG00000130827.6	PLXNA3	1.0	0.384	2.31904853144974	1.65958686820583e-14
Dentate Gyrus	ENSG00000146674.14	IGFBP3	1.0	0.385	-1.04929115344291	0.0092604583504222
Dentate Gyrus	ENSG00000198785.4	GRIN3A	1.0	0.386	2.16600854408631	4.76975560870431e-29
Dentate Gyrus	ENSG00000147403.16	RPL10	1.0	0.387	0.692369048378653	0.0007783771213209
Dentate Gyrus	ENSG00000188385.11	JAKMIP3	1.0	0.399	0.781746614421932	0.0214025742127381
Dentate Gyrus	ENSG00000162511.7	LAPTM5	1.0	0.4	0.69068092435911	0.0001654789426174
Dentate Gyrus	ENSG00000147256.10	ARHGAP36	1.0	0.405	-1.52159669782786	0.0018360099226839
Dentate Gyrus	ENSG00000110092.3	CCND1	1.0	0.41	0.775885520931409	0.0089080559836042
Dentate Gyrus	ENSG00000142798.17	HSPG2	1.0	0.412	-0.50585498492645	0.0035359000355272
Dentate Gyrus	ENSG00000170340.10	B3GNT2	1.0	0.413	0.667684995843779	0.0234546263447921
Dentate Gyrus	ENSG00000171408.13	PDE7B	1.0	0.416	-0.768897677851219	0.0459977004943745
Dentate Gyrus	ENSG00000096060.14	FKBP5	1.0	0.418	-0.401843884472109	0.0357916208135756
Dentate Gyrus	ENSG00000120549.17	KIAA1217	2.0	0.421	1.1595033083839	9.28518478622517e-05
Dentate Gyrus	ENSG00000165458.13	INPPL1	2.0	0.423	-0.891120446704976	0.0002066434153485
Dentate Gyrus	ENSG00000026025.14	VIM	2.0	0.423	-0.903457578788502	0.0168237603991449
Dentate Gyrus	ENSG00000143507.17	DUSP10	2.0	0.429	0.833513314804458	0.0006831140819067
Dentate Gyrus	ENSG00000156273.15	BACH1	2.0	0.432	-0.621553627144812	0.02604475259281
Dentate Gyrus	ENSG00000111859.16	NEDD9	2.0	0.435	0.683604414745451	0.0122042969685159
Dentate Gyrus	ENSG00000102554.13	KLF5	2.0	0.437	1.01211500383249	0.0254122787035858
Dentate Gyrus	ENSG00000182481.8	KPNA2	2.0	0.437	0.683164510673489	0.0339306602056696
Dentate Gyrus	ENSG00000149295.13	DRD2	2.0	0.439	1.34868348040549	0.0001294836285978
Dentate Gyrus	ENSG00000176887.6	SOX11	2.0	0.44	-1.30552182322661	1.78415677500876e-05
Dentate Gyrus	ENSG00000196562.14	SULF2	2.0	0.442	-0.950709006169263	0.0004548929130501
Dentate Gyrus	ENSG00000157873.17	TNFRSF14	2.0	0.443	-0.716990229469255	0.0069535294380863
Dentate Gyrus	ENSG00000172071.11	EIF2AK3	2.0	0.445	0.757942839219423	0.0257428554041162
Dentate Gyrus	ENSG00000131196.17	NFATC1	2.0	0.447	1.34010717498863	7.19073846763773e-08
Dentate Gyrus	ENSG00000068831.18	RASGRP2	2.0	0.447	-0.854820802598343	7.4504389155905e-06
Dentate Gyrus	ENSG00000164484.11	TMEM200A	2.0	0.447	0.62079927064459	0.0154140665545314
Dentate Gyrus	ENSG00000142871.16	CYR61	2.0	0.45	5.36556366544732	1.43708850508812e-56
Dentate Gyrus	ENSG00000112319.17	EYA4	2.0	0.45	0.847269548975172	0.0320274703805894
Dentate Gyrus	ENSG00000144366.15	GULP1	2.0	0.459	-3.58614265079433	1.11022302462516e-16
Dentate Gyrus	ENSG00000173546.7	CSPG4	2.0	0.459	-0.589008439327412	0.0288551252029614
Dentate Gyrus	ENSG00000196091.13	MYBPC1	2.0	0.46	-1.39485125097402	0.0
Dentate Gyrus	ENSG00000171223.5	JUNB	2.0	0.46	2.20508662797005	3.09804624938823e-07
Dentate Gyrus	ENSG00000173334.3	TRIB1	2.0	0.462	0.932706099122214	1.04167738431938e-06
Dentate Gyrus	ENSG00000111885.6	MAN1A1	2.0	0.462	0.923157173808413	0.0061276009073691
Dentate Gyrus	ENSG00000100311.16	PDGFB	2.0	0.463	-0.600448933367791	0.023551698366169
Dentate Gyrus	ENSG00000166016.5	ABTB2	2.0	0.464	1.50882575338524	2.11386321507067e-07
Dentate Gyrus	ENSG00000263528.7	IKBKE	2.0	0.464	-0.970218784104978	0.0033037809473225
Dentate Gyrus	ENSG00000169181.12	GSG1L	2.0	0.464	0.573720090052854	0.0112673473299549
Dentate Gyrus	ENSG00000066735.14	KIF26A	2.0	0.468	1.63104069126218	9.50707558634974e-09
Dentate Gyrus	ENSG00000141510.16	TP53	2.0	0.469	0.800981739613762	0.0309064240399874
Dentate Gyrus	ENSG00000151789.10	ZNF385D	2.0	0.47	-1.3100617613069	9.22702941562603e-05
Dentate Gyrus	ENSG00000166669.13	ATF7IP2	2.0	0.471	1.15203538575894	2.3708150093252702e-09
Dentate Gyrus	ENSG00000085563.14	ABCB1	2.0	0.473	1.18237434204803	0.026662953568143
Dentate Gyrus	ENSG00000123358.19	NR4A1	2.0	0.474	5.96173249724792	8.66878450199216e-06
Dentate Gyrus	ENSG00000128683.13	GAD1	2.0	0.474	-0.648429681360823	0.0006174577603201
Dentate Gyrus	ENSG00000028137.17	TNFRSF1B	2.0	0.476	2.60909952909007	9.45537182585442e-06
Dentate Gyrus	ENSG00000087494.15	PTHLH	2.0	0.48	1.94198772288438	4.10853781056734e-08
Dentate Gyrus	ENSG00000116183.10	PAPPA2	2.0	0.485	1.06391621417229	8.70085917118337e-07
Dentate Gyrus	ENSG00000122591.11	FAM126A	2.0	0.485	0.568724644403448	0.0244048022784692
Dentate Gyrus	ENSG00000145681.10	HAPLN1	2.0	0.488	-1.72182747461574	4.55431026225028e-10
Dentate Gyrus	ENSG00000115290.9	GRB14	2.0	0.496	-1.00070618606443	5.99928551281437e-10
Dentate Gyrus	ENSG00000134817.10	APLNR	2.0	0.499	-1.40858876751354	0.0017513114005223
Dentate Gyrus	ENSG00000241945.7	PWP2	2.0	0.499	-1.51332166263208	0.0204824158275602
Dentate Gyrus	ENSG00000142347.16	MYO1F	2.0	0.507	-1.46375589671424	8.71784688882826e-08
Dentate Gyrus	ENSG00000188738.13	FSIP2	2.0	0.512	1.28399505105204	1.20785205655875e-07
Dentate Gyrus	ENSG00000152689.17	RASGRP3	2.0	0.512	-0.971979525091229	0.0005783682743325
Dentate Gyrus	ENSG00000164604.12	GPR85	2.0	0.513	0.493937420963587	0.0488271712451672
Dentate Gyrus	ENSG00000152910.18	CNTNAP4	2.0	0.516	-0.882224973757477	0.0006000900292914
Dentate Gyrus	ENSG00000011105.11	TSPAN9	2.0	0.519	-0.900782259910546	0.0103176076995334
Dentate Gyrus	ENSG00000138379.4	MSTN	2.0	0.523	1.43591670879965	1.59166971830915e-12
Dentate Gyrus	ENSG00000117154.11	IGSF21	2.0	0.525	-0.663127265135071	0.0057931285887586
Dentate Gyrus	ENSG00000111254.7	AKAP3	2.0	0.528	1.61571888520055	3.76923942010838e-09
Dentate Gyrus	ENSG00000068001.13	HYAL2	2.0	0.535	-0.793051501410612	2.65786142872315e-07
Dentate Gyrus	ENSG00000187955.11	COL14A1	2.0	0.535	1.50303772442142	0.0048421980147673
Dentate Gyrus	ENSG00000013293.5	SLC7A14	2.0	0.541	0.401684752750977	0.0481593860955503
Dentate Gyrus	ENSG00000008283.15	CYB561	2.0	0.543	0.675630080572361	0.0093944937656871
Dentate Gyrus	ENSG00000175899.14	A2M	2.0	0.544	0.947990205942535	0.0058108760886452
Dentate Gyrus	ENSG00000265972.5	TXNIP	2.0	0.549	-0.936002751401165	0.0355109313100768
Dentate Gyrus	ENSG00000102290.21	PCDH11X	2.0	0.56	0.731550264333963	0.0027189084950411
Dentate Gyrus	ENSG00000196482.16	ESRRG	2.0	0.56	-1.00023079386351	0.0043583235960793
Dentate Gyrus	ENSG00000166450.12	PRTG	2.0	0.562	-1.53931364480708	7.62723217917483e-14
Dentate Gyrus	ENSG00000102362.15	SYTL4	2.0	0.567	-0.915330703312717	0.0176629905027768
Dentate Gyrus	ENSG00000133116.7	KL	2.0	0.568	1.68995021854382	2.37388996669737e-09
Dentate Gyrus	ENSG00000096433.10	ITPR3	2.0	0.569	-1.24318929393997	0.0022914326625544
Dentate Gyrus	ENSG00000150527.16	CTAGE5	2.0	0.575	0.749062387813222	0.0305879369529859
Dentate Gyrus	ENSG00000104419.14	NDRG1	2.0	0.58	-0.839683703959859	0.0432659063998532
Dentate Gyrus	ENSG00000179583.18	CIITA	3.0	0.583	-1.66365763143392	0.0003627287245708
Dentate Gyrus	ENSG00000154162.14	CDH12	3.0	0.584	0.902804261530642	4.2465241355259e-06
Dentate Gyrus	ENSG00000150961.14	SEC24D	3.0	0.584	2.08627661607432	7.78010677250194e-05
Dentate Gyrus	ENSG00000144824.19	PHLDB2	3.0	0.591	1.13649342818041	5.70334086920011e-05
Dentate Gyrus	ENSG00000169252.5	ADRB2	3.0	0.591	0.596825319299246	0.0242717620819399
Dentate Gyrus	ENSG00000198732.10	SMOC1	3.0	0.592	-1.2217186144731	0.0002011582933775
Dentate Gyrus	ENSG00000154127.9	UBASH3B	3.0	0.597	-0.836202095325894	0.0111896520115927
Dentate Gyrus	ENSG00000124440.15	HIF3A	3.0	0.599	-2.2310187413284	3.57947005369397e-11
Dentate Gyrus	ENSG00000118432.12	CNR1	3.0	0.602	-1.18994874911025	0.0232397459923415
Dentate Gyrus	ENSG00000071889.16	FAM3A	3.0	0.602	-0.552788572419737	0.0475478291771353
Dentate Gyrus	ENSG00000156140.9	ADAMTS3	3.0	0.604	2.43347032739876	2.1552076723959304e-35
Dentate Gyrus	ENSG00000066923.17	STAG3	3.0	0.606	1.53769578945556	2.1497387596137504e-15
Dentate Gyrus	ENSG00000163884.3	KLF15	3.0	0.613	-0.721179966240145	0.0070734004325542
Dentate Gyrus	ENSG00000072182.12	ASIC4	3.0	0.614	-1.04066542494424	0.0111677139136948
Dentate Gyrus	ENSG00000123700.4	KCNJ2	3.0	0.615	1.8421911806487	2.74090481871577e-09
Dentate Gyrus	ENSG00000182175.13	RGMA	3.0	0.616	1.17835945322954	1.15983879830474e-06
Dentate Gyrus	ENSG00000184828.9	ZBTB7C	3.0	0.619	-1.29778558298766	8.8928864272475e-14
Dentate Gyrus	ENSG00000160888.6	IER2	3.0	0.619	1.38965945435823	5.7752594255510305e-09
Dentate Gyrus	ENSG00000139641.12	ESYT1	3.0	0.622	0.746271104572182	0.0134359164981354
Dentate Gyrus	ENSG00000131845.14	ZNF304	3.0	0.624	0.749164523305381	0.0174172856867486
Dentate Gyrus	ENSG00000154227.13	CERS3	3.0	0.627	-2.31372996346998	7.8236571565693e-07
Dentate Gyrus	ENSG00000167711.13	SERPINF2	3.0	0.627	1.06382874602633	0.0042385750082737
Dentate Gyrus	ENSG00000122012.13	SV2C	3.0	0.628	4.49887831976213	1.97903112349792e-33
Dentate Gyrus	ENSG00000164442.9	CITED2	3.0	0.628	1.70392811526108	2.95497156624331e-10
Dentate Gyrus	ENSG00000072952.18	MRVI1	3.0	0.628	-1.02849851760857	0.0006499446227898
Dentate Gyrus	ENSG00000172403.10	SYNPO2	3.0	0.629	-0.693557635309754	0.0101342433334569
Dentate Gyrus	ENSG00000161647.18	MPP3	3.0	0.632	1.08673525842981	7.13570322443835e-05
Dentate Gyrus	ENSG00000182492.15	BGN	3.0	0.637	1.60393909635084	0.002800884586555
Dentate Gyrus	ENSG00000130429.12	ARPC1B	3.0	0.645	1.50583035085233	1.59036799469818e-13
Dentate Gyrus	ENSG00000170345.9	FOS	3.0	0.645	4.87773432816046	8.42130579584581e-07
Dentate Gyrus	ENSG00000166451.13	CENPN	3.0	0.646	1.51925098400521	2.0035001505171e-16
Dentate Gyrus	ENSG00000147231.13	CXorf57	3.0	0.648	0.962775467105122	0.001492450211726
Dentate Gyrus	ENSG00000214290.7	COLCA2	3.0	0.651	-1.01792455634879	2.28920467304494e-06
Dentate Gyrus	ENSG00000173821.19	RNF213	3.0	0.656	-1.03031969269338	0.0005823660574371
Dentate Gyrus	ENSG00000152503.9	TRIM36	3.0	0.659	1.63423279549633	6.666008109031179e-11
Dentate Gyrus	ENSG00000131771.13	PPP1R1B	3.0	0.661	-0.790197556637393	0.0153797619812969
Dentate Gyrus	ENSG00000112619.7	PRPH2	3.0	0.665	-0.939414728288054	0.0134672855151151
Dentate Gyrus	ENSG00000185883.11	ATP6V0C	3.0	0.667	0.826344849374717	0.0214436191191479
Dentate Gyrus	ENSG00000087077.12	TRIP6	3.0	0.67	-1.4308684484307	1.9943399154343e-09
Dentate Gyrus	ENSG00000069493.14	CLEC2D	3.0	0.67	1.0103599623564	0.0001608515214536
Dentate Gyrus	ENSG00000178538.9	CA8	3.0	0.67	-0.732244068861775	0.0026429464155153
Dentate Gyrus	ENSG00000162496.8	DHRS3	3.0	0.674	-0.863559544484756	1.25192984579137e-06
Dentate Gyrus	ENSG00000088992.17	TESC	3.0	0.675	0.725127618198093	0.0039650800554765
Dentate Gyrus	ENSG00000122367.19	LDB3	3.0	0.676	2.14259418064103	3.84142246046129e-11
Dentate Gyrus	ENSG00000148680.15	HTR7	3.0	0.68	0.801976702034049	0.0015748525782764
Dentate Gyrus	ENSG00000183150.7	GPR19	3.0	0.681	0.652438013930642	0.0252024321445133
Dentate Gyrus	ENSG00000257591.5	ZNF625	3.0	0.683	2.05370469212924	4.64622980611088e-07
Dentate Gyrus	ENSG00000069849.10	ATP1B3	3.0	0.683	0.900644255783576	0.0465311258720114
Dentate Gyrus	ENSG00000013563.13	DNASE1L1	3.0	0.685	1.0481218462094	1.18330103895609e-05
Dentate Gyrus	ENSG00000134755.14	DSC2	3.0	0.689	1.29007400320648	0.000255908407256
Dentate Gyrus	ENSG00000052802.12	MSMO1	3.0	0.703	0.907545086940341	0.0002729899047833
Dentate Gyrus	ENSG00000140403.12	DNAJA4	3.0	0.714	0.852418975793561	0.0208447517945247
Dentate Gyrus	ENSG00000167100.14	SAMD14	3.0	0.715	-2.34863480634072	0.0015984541742604
Dentate Gyrus	ENSG00000140519.12	RHCG	3.0	0.716	2.04770895608803	1.17572140865053e-24
Dentate Gyrus	ENSG00000082497.11	SERTAD4	3.0	0.717	2.22716924300254	3.44704803238503e-14
Dentate Gyrus	ENSG00000157570.11	TSPAN18	3.0	0.718	-1.36682079035316	1.1589491368813e-05
Dentate Gyrus	ENSG00000130222.10	GADD45G	3.0	0.719	2.34524908650765	2.42167329223158e-20
Dentate Gyrus	ENSG00000140795.12	MYLK3	3.0	0.72	0.738173781877332	0.0020065043990704
Dentate Gyrus	ENSG00000140678.16	ITGAX	3.0	0.721	0.687386520667974	0.0202592642649102
Dentate Gyrus	ENSG00000168268.10	NT5DC2	3.0	0.723	-2.34650947601944	0.0
Dentate Gyrus	ENSG00000168386.18	FILIP1L	3.0	0.725	2.13806856170824	1.3012115240579e-28
Dentate Gyrus	ENSG00000175426.10	PCSK1	3.0	0.73	1.567668383369	0.0005095237555386
Dentate Gyrus	ENSG00000140470.13	ADAMTS17	3.0	0.732	-1.19017559760128	0.0097334901897515
Dentate Gyrus	ENSG00000180353.10	HCLS1	3.0	0.733	1.08712414198432	0.00120264911241
Dentate Gyrus	ENSG00000188779.10	SKOR1	3.0	0.736	-0.729418550374193	0.0190765781295071
Dentate Gyrus	ENSG00000184979.9	USP18	3.0	0.742	1.63238624278451	3.60079851093227e-09
Dentate Gyrus	ENSG00000198826.10	ARHGAP11A	3.0	0.742	0.919611219635937	1.0969282817009e-05
Dentate Gyrus	ENSG00000176273.14	SLC35G1	3.0	0.744	-0.982774337459713	3.86210507130613e-05
Dentate Gyrus	ENSG00000206538.8	VGLL3	3.0	0.745	-1.98548211885515	3.10147463267185e-11
Dentate Gyrus	ENSG00000149257.13	SERPINH1	3.0	0.746	2.69526597861197	8.29038864608206e-12
Dentate Gyrus	ENSG00000153930.11	ANKFN1	4.0	0.751	-2.6086101770293	1.9892861802262e-09
Dentate Gyrus	ENSG00000185482.7	STAC3	4.0	0.754	0.91273717309354	2.23950054069844e-06
Dentate Gyrus	ENSG00000114993.15	RTKN	4.0	0.755	-1.76515604058181	1.66977542903624e-13
Dentate Gyrus	ENSG00000131941.7	RHPN2	4.0	0.759	0.826132802626781	0.000111041493518
Dentate Gyrus	ENSG00000148482.11	SLC39A12	4.0	0.763	-0.9748974372853	1.46775478948591e-05
Dentate Gyrus	ENSG00000100314.3	CABP7	4.0	0.765	-0.735629230530903	0.0013940448903091
Dentate Gyrus	ENSG00000071282.11	LMCD1	4.0	0.767	3.60405380930956	7.54944828876041e-06
Dentate Gyrus	ENSG00000092929.11	UNC13D	4.0	0.773	1.40892352374426	1.19796537698117e-11
Dentate Gyrus	ENSG00000144908.13	ALDH1L1	4.0	0.776	-1.16909859511176	0.0066982983514214
Dentate Gyrus	ENSG00000162614.18	NEXN	4.0	0.779	0.567621097072588	0.0109693834401762
Dentate Gyrus	ENSG00000102265.11	TIMP1	4.0	0.784	0.769385314951808	0.0002604250898567
Dentate Gyrus	ENSG00000136546.13	SCN7A	4.0	0.784	-1.03604077521243	0.0280353300379946
Dentate Gyrus	ENSG00000170160.17	CCDC144A	4.0	0.785	1.20207548915497	0.0019212460972814
Dentate Gyrus	ENSG00000134531.9	EMP1	4.0	0.787	1.67095555633781	3.60645228154756e-18
Dentate Gyrus	ENSG00000103966.10	EHD4	4.0	0.787	0.907712487535553	2.87648457339431e-05
Dentate Gyrus	ENSG00000162946.20	DISC1	4.0	0.789	1.0515862489108	0.0005709562100825
Dentate Gyrus	ENSG00000167553.14	TUBA1C	4.0	0.792	-0.966787407807692	0.0471289694300517
Dentate Gyrus	ENSG00000239474.6	KLHL41	4.0	0.795	-1.06251623306161	1.63616624870855e-06
Dentate Gyrus	ENSG00000164342.12	TLR3	4.0	0.801	1.83242492571157	0.0020507072881746
Dentate Gyrus	ENSG00000010327.10	STAB1	4.0	0.805	0.490621058581222	0.0087410519547608
Dentate Gyrus	ENSG00000103226.17	NOMO3	4.0	0.81	1.82822111788726	0.0071660873967693
Dentate Gyrus	ENSG00000113749.7	HRH2	4.0	0.811	0.816710537311277	0.015551345834053
Dentate Gyrus	ENSG00000172296.12	SPTLC3	4.0	0.832	-1.38677581700079	0.0009962673510502
Dentate Gyrus	ENSG00000101134.11	DOK5	4.0	0.834	1.2978101440102	4.79854132454174e-08
Dentate Gyrus	ENSG00000182050.13	MGAT4C	4.0	0.834	-1.10125071949879	0.0003312196446454
Dentate Gyrus	ENSG00000187244.10	BCAM	4.0	0.835	1.24343964142663	4.33528392576183e-06
Dentate Gyrus	ENSG00000125871.13	MGME1	4.0	0.84	0.948801732206898	0.0036294266441323
Dentate Gyrus	ENSG00000266524.2	GDF10	4.0	0.84	-0.804497859024711	0.018797299201079
Dentate Gyrus	ENSG00000174130.12	TLR6	4.0	0.847	1.08815621534882	1.1596810003135e-05
Dentate Gyrus	ENSG00000120889.12	TNFRSF10B	4.0	0.848	2.43019925270712	5.8753121232265695e-34
Dentate Gyrus	ENSG00000184221.12	OLIG1	4.0	0.849	-0.891484165955637	0.0155399289460285
Dentate Gyrus	ENSG00000183230.16	CTNNA3	4.0	0.85	-3.43813477674256	5.84109382750775e-07
Dentate Gyrus	ENSG00000204520.12	MICA	4.0	0.852	1.70020835423058	0.0024509355914776
Dentate Gyrus	ENSG00000171951.4	SCG2	4.0	0.853	0.777444377140111	0.0085307362179973
Dentate Gyrus	ENSG00000101638.13	ST8SIA5	4.0	0.855	-1.09469991789578	6.91770680161241e-05
Dentate Gyrus	ENSG00000103196.11	CRISPLD2	4.0	0.859	1.50796663754985	9.30734471885202e-06
Dentate Gyrus	ENSG00000197275.13	RAD54B	4.0	0.862	0.675539503341538	0.0061045158822558
Dentate Gyrus	ENSG00000121957.12	GPSM2	4.0	0.864	0.711310747489718	0.0001752050061062
Dentate Gyrus	ENSG00000172508.10	CARNS1	4.0	0.865	-1.28876026074765	2.51599842948647e-06
Dentate Gyrus	ENSG00000110719.9	TCIRG1	4.0	0.866	-0.960041950578296	0.0001965521768747
Dentate Gyrus	ENSG00000145911.5	N4BP3	4.0	0.866	-1.15466502139869	0.0102873860264389
Dentate Gyrus	ENSG00000204396.10	VWA7	4.0	0.867	1.9210721051018	4.8307904694755e-05
Dentate Gyrus	ENSG00000160867.14	FGFR4	4.0	0.868	-0.987407657026575	2.67467333847637e-06
Dentate Gyrus	ENSG00000110492.15	MDK	4.0	0.868	1.01842896797158	1.41040243623075e-05
Dentate Gyrus	ENSG00000064547.13	LPAR2	4.0	0.869	0.66913723397625	0.0186903650440725
Dentate Gyrus	ENSG00000072858.10	SIDT1	4.0	0.872	0.572967429165023	0.0323628544700489
Dentate Gyrus	ENSG00000165806.19	CASP7	4.0	0.873	-1.70999560714242	1.11022302462516e-16
Dentate Gyrus	ENSG00000204970.9	PCDHA1	4.0	0.876	-0.483059141064748	0.0408806668092601
Dentate Gyrus	ENSG00000242866.9	STRC	4.0	0.878	0.731690208503499	0.0001757680153192
Dentate Gyrus	ENSG00000105483.16	CARD8	4.0	0.878	0.63547322007081	0.0289582683083578
Dentate Gyrus	ENSG00000123453.17	SARDH	4.0	0.88	-1.12413658389674	2.76462783033171e-06
Dentate Gyrus	ENSG00000228716.6	DHFR	4.0	0.884	-0.750347602278321	0.0006043638789592
Dentate Gyrus	ENSG00000066056.13	TIE1	4.0	0.885	0.673680172418616	0.0021364850904674
Dentate Gyrus	ENSG00000131013.3	PPIL4	4.0	0.887	0.389595400399386	0.0403328954060155
Dentate Gyrus	ENSG00000006611.15	USH1C	4.0	0.888	0.971736829477998	0.0001053262472265
Dentate Gyrus	ENSG00000132661.3	NXT1	4.0	0.888	-0.63118930561039	0.0173542815092903
