""	Length	gencodeID	ensemblID	gene_type	Symbol	EntrezID	Class	meanExprs	NumTx	gencodeTx	logFC	AveExpr	t	P.Value	adj.P.Val	B	SE
ENSG00000207133.1	95	ENSG00000207133.1	ENSG00000207133	snoRNA	SNORD116-7	100033419	InGen	5.58657289404305	1	ENST00000384404.1	0.257314362497874	-0.0399632221478966	3.32120717224632	0.00104738013579149	0.0131430640259107	-1.0507445146903	0.121156149302592
ENSG00000101413.11	5511	ENSG00000101413.11	ENSG00000101413	protein_coding	RPRD1B	58490	InGen	2.14780086179863	9	ENST00000373433.8|ENST00000462548.6|ENST00000495457.1|ENST00000449186.2|ENST00000618318.1|ENST00000614670.1|ENST00000622494.1|ENST00000471511.1|ENST00000484683.1	-0.0645269895169822	4.57352810446612	-3.32089019737501	0.00104851359720207	0.0131499121209637	-1.91970960257792	0.0968155728946858
ENSG00000208772.1	137	ENSG00000208772.1	ENSG00000208772	snoRNA	SNORD94	692225	InGen	25.5214269843472	1	ENST00000386037.1	0.242121855110705	2.65722052815339	3.31968121003506	0.00105284727889328	0.0131968655562791	-1.54482191076205	0.0710121491363148
ENSG00000212124.2	1002	ENSG00000212124.2	ENSG00000212124	protein_coding	TAS2R19	259294	InGen	0.944109205594838	1	ENST00000390673.2	-0.172532264724675	0.841804720967514	-3.31890555580938	0.00105563643372358	0.0132244174513613	-1.19292691757094	0.0314765356933838
ENSG00000118690.12	4250	ENSG00000118690.12	ENSG00000118690	protein_coding	ARMC2	84071	InGen	3.7544792124612	5	ENST00000368972.7|ENST00000392644.8|ENST00000237512.4|ENST00000414610.1|ENST00000481850.1	0.106004037858655	5.00142693986168	3.31861422174243	0.0010566858110712	0.0132301557565232	-1.98434025794766	0.0184423037914753
ENSG00000224914.2	3287	ENSG00000224914.2	ENSG00000224914	lincRNA	LINC00863		InGen	0.585392846106088	1	ENST00000439559.2	-0.256881608390989	1.87632614710336	-3.31793849710814	0.00105912349413446	0.0132532600994208	-1.37912076642816	0.0270061425499096
ENSG00000107742.12	6569	ENSG00000107742.12	ENSG00000107742	protein_coding	SPOCK2	9806	InGen	27.9820549974089	9	ENST00000373109.6|ENST00000317376.8|ENST00000536168.2|ENST00000463279.6|ENST00000469121.5|ENST00000460053.1|ENST00000412663.5|ENST00000495888.1|ENST00000483699.1	-0.103136465821179	8.46735333318584	-3.31759001342092	0.00106038269849744	0.0132616000537628	-2.07592669660108	0.0229992505359288
ENSG00000227189.2	2165	ENSG00000227189.2	ENSG00000227189	antisense	""		InGen	0.501291061145101	1	ENST00000417557.1	0.267376187729332	0.833812943599799	3.31708061392612	0.00106222586196352	0.0132772298522748	-1.20258585274987	0.0317420705237495
ENSG00000248719.1	566	ENSG00000248719.1	ENSG00000248719	antisense	""		InGen	0.347689613085363	1	ENST00000503589.1	0.438444953714232	-1.52897433874411	3.3161985418189	0.0010654245277292	0.0133097757584662	-0.92375982764654	0.0560724856931393
ENSG00000170262.12	1346	ENSG00000170262.12	ENSG00000170262	protein_coding	MRAP	56246	InGen	0.151872803115784	4	ENST00000399784.6|ENST00000497833.1|ENST00000303645.9|ENST00000339944.4	0.565541826399142	-1.43087186183571	3.3145237642386	0.00107152248786777	0.013378484455108	-0.9340971035836	0.0747656571283882
ENSG00000267106.5	4659	ENSG00000267106.5	ENSG00000267106	processed_transcript	ZNF561-AS1	284385	InGen	0.726685257463402	9	ENST00000591932.5|ENST00000588765.4|ENST00000586614.5|ENST00000585797.4|ENST00000587536.5|ENST00000591056.1|ENST00000592851.5|ENST00000616951.1|ENST00000586943.1	-0.111887081885398	2.7961252507458	-3.31408270626327	0.00107313380335319	0.0133911297915362	-1.57704615346443	0.025094401525071
ENSG00000121297.6	5817	ENSG00000121297.6	ENSG00000121297	protein_coding	TSHZ3	57616	InGen	0.59229992396251	3	ENST00000240587.4|ENST00000560707.1|ENST00000558569.1	-0.124357679401174	2.68256376539681	-3.31304085861095	0.00107694894613239	0.0134261110272056	-1.55222123699747	0.069737731825963
ENSG00000187862.11	2829	ENSG00000187862.11	ENSG00000187862	protein_coding	TTC24	164118	InGen	0.0514149416172069	6	ENST00000368236.7|ENST00000368237.3|ENST00000413282.6|ENST00000495690.6|ENST00000478081.1|ENST00000462049.1	0.503324342554059	-1.91493082600906	3.31298951959181	0.0010771372706639	0.0134261110272056	-0.917579967181139	0.0224854841432555
ENSG00000115368.9	5066	ENSG00000115368.9	ENSG00000115368	protein_coding	WDR75	84128	InGen	2.5397694993692	7	ENST00000314761.8|ENST00000436347.5|ENST00000472286.5|ENST00000475596.1|ENST00000427960.5|ENST00000631047.1|ENST00000498365.1	0.0727119949919089	4.6955172458606	3.31154454942239	0.00108245038246985	0.0134848245308354	-1.9675057645312	0.0296492215849105
ENSG00000153406.13	3541	ENSG00000153406.13	ENSG00000153406	protein_coding	NMRAL1	57407	InGen	3.1068384187023	18	ENST00000283429.10|ENST00000574733.5|ENST00000571448.5|ENST00000572232.5|ENST00000404295.7|ENST00000574425.5|ENST00000572110.1|ENST00000573533.1|ENST00000576176.1|ENST00000571291.5|ENST00000572391.1|ENST00000573520.5|ENST00000573571.1|ENST00000575002.5|ENST00000575557.5|ENST00000576935.5|ENST00000575995.1|ENST00000572559.1	0.10612092665506	4.49943366430118	3.3104717269763	0.00108641089244908	0.0135266317794411	-1.93719243702075	0.0184179305545539
ENSG00000262209.2	4757	ENSG00000262209.2	ENSG00000262209	protein_coding	PCDHGB3	56102	InGen	0.396982947050681	2	ENST00000576222.1|ENST00000618934.1	0.160950123019484	1.74448677414002	3.30799971559591	0.00109558817141581	0.0136333090919118	-1.37955124663984	0.0392714471501527
ENSG00000262223.6	1078	ENSG00000262223.6	ENSG00000262223	lincRNA	""		InGen	4.91399990668572	6	ENST00000572077.5|ENST00000570929.1|ENST00000570301.5|ENST00000612902.4|ENST00000574041.5|ENST00000572301.1	0.222782248297579	3.38925741945656	3.30702727045851	0.00109921809008795	0.0136708757907881	-1.73950796386235	0.0279483092627407
ENSG00000180613.10	1926	ENSG00000180613.10	ENSG00000180613	protein_coding	GSX2	170825	InGen	0.0868339058666112	5	ENST00000507839.1|ENST00000611459.1|ENST00000326902.6|ENST00000503800.1|ENST00000548609.1	0.499979252023568	-1.67999622414717	3.30623137601531	0.0011021973135293	0.0137003126071693	-0.941923893518444	0.0528611990936471
ENSG00000135775.13	10938	ENSG00000135775.13	ENSG00000135775	protein_coding	COG2	22796	InGen	1.34926043990548	9	ENST00000494371.5|ENST00000366669.8|ENST00000468893.6|ENST00000473671.1|ENST00000366668.7|ENST00000534989.1|ENST00000482012.1|ENST00000490900.1|ENST00000478710.1	-0.0609998984430095	4.92923792136947	-3.30524313264203	0.00110590700682651	0.0137352713297577	-2.02023974711601	0.0528632756230453
ENSG00000166128.12	5200	ENSG00000166128.12	ENSG00000166128	protein_coding	RAB8B	51762	InGen	4.97015086007927	5	ENST00000321437.8|ENST00000558990.5|ENST00000558119.5|ENST00000559927.1|ENST00000559006.1	-0.0696073619708997	5.69241659335143	-3.30515522751432	0.00110623754966583	0.0137352713297577	-2.08327858437224	0.0561799205678557
ENSG00000137274.12	5780	ENSG00000137274.12	ENSG00000137274	protein_coding	BPHL	670	InGen	0.887790088627782	12	ENST00000434640.5|ENST00000424847.6|ENST00000430655.6|ENST00000433912.5|ENST00000380379.9|ENST00000490918.5|ENST00000479273.1|ENST00000380368.6|ENST00000380375.4|ENST00000488487.2|ENST00000423798.1|ENST00000464040.1	0.15060058485158	3.32542159975908	3.30371592890951	0.00111166273040987	0.0137949761121411	-1.72692063378144	0.0245773818043674
ENSG00000136021.18	7481	ENSG00000136021.18	ENSG00000136021	protein_coding	SCYL2	55681	InGen	3.71535314041529	11	ENST00000549687.5|ENST00000548392.5|ENST00000635101.1|ENST00000550067.1|ENST00000360820.6|ENST00000549486.1|ENST00000550251.2|ENST00000553148.1|ENST00000548871.1|ENST00000547202.1|ENST00000547735.1	-0.0602199014257553	5.75444397975807	-3.3033780772332	0.00111293978645644	0.0137980035435013	-2.0942273453288	0.0189148176510262
ENSG00000260708.1	670	ENSG00000260708.1	ENSG00000260708	antisense	""		InGen	1.59210669551657	1	ENST00000564152.1	-0.267358050312066	0.955054288681629	-3.30332511838971	0.00111314009099937	0.0137980035435013	-1.25989930504331	0.0315677208526723
ENSG00000082068.8	7039	ENSG00000082068.8	ENSG00000082068	protein_coding	WDR70	55100	InGen	1.51207045623513	7	ENST00000265107.8|ENST00000504564.1|ENST00000511906.5|ENST00000505799.1|ENST00000510699.1|ENST00000507136.5|ENST00000508730.1	0.0684025225467386	4.41932701970247	3.29864407745763	0.00113097820676045	0.0140113545947167	-1.96371052249342	0.0768073603885751
ENSG00000166272.16	4281	ENSG00000166272.16	ENSG00000166272	protein_coding	WBP1L	54838	InGen	4.8614673607221	2	ENST00000448841.5|ENST00000369889.5	-0.0653985190016249	5.36326039551129	-3.29745494130918	0.00113555185306395	0.0140602308580259	-2.09014807223146	0.0840916668174674
ENSG00000119685.19	12266	ENSG00000119685.19	ENSG00000119685	protein_coding	TTLL5	23093	InGen	1.4501846664396	22	ENST00000554132.1|ENST00000556265.5|ENST00000555290.5|ENST00000556977.5|ENST00000556685.1|ENST00000557636.5|ENST00000286650.9|ENST00000298832.13|ENST00000556173.5|ENST00000554185.1|ENST00000555422.5|ENST00000554935.5|ENST00000554148.5|ENST00000554878.1|ENST00000556976.1|ENST00000556893.5|ENST00000554510.5|ENST00000555018.3|ENST00000608522.2|ENST00000557219.1|ENST00000554972.1|ENST00000554487.1	0.0795178204230606	5.15817166909612	3.29699463507841	0.00113732689588877	0.014061962677458	-2.07056322975381	0.121766817764653
ENSG00000246985.7	3816	ENSG00000246985.7	ENSG00000246985	processed_transcript	SOCS2-AS1	144481	InGen	0.149930782215884	4	ENST00000499137.6|ENST00000500986.5|ENST00000547845.5|ENST00000551626.1	0.259817350890293	0.013434994749899	3.29695930831727	0.00113746323034278	0.014061962677458	-1.12820789295108	0.0450684651130152
ENSG00000144455.13	6952	ENSG00000144455.13	ENSG00000144455	protein_coding	SUMF1	285362	InGen	1.55891599717735	8	ENST00000470751.5|ENST00000448413.5|ENST00000469888.1|ENST00000484993.1|ENST00000272902.9|ENST00000383843.9|ENST00000458465.6|ENST00000405420.2	0.0748144507818208	4.46826074760979	3.2969297777016	0.00113757720775002	0.014061962677458	-1.97770462076215	0.0365254832179284
ENSG00000229926.1	1213	ENSG00000229926.1	ENSG00000229926	unprocessed_pseudogene	""		InGen	0.191063920215071	1	ENST00000442569.1	-0.5511809965401	-1.70589797978673	-3.29468481216326	0.00114627313875533	0.014161631809228	-0.980224784704779	0.0221941352489449
ENSG00000089351.14	5942	ENSG00000089351.14	ENSG00000089351	protein_coding	GRAMD1A	57655	InGen	1.39275745013831	14	ENST00000599564.5|ENST00000594597.5|ENST00000317991.9|ENST00000600231.5|ENST00000603669.5|ENST00000411896.6|ENST00000424536.2|ENST00000598073.5|ENST00000599476.1|ENST00000598580.1|ENST00000595596.1|ENST00000598362.1|ENST00000598118.1|ENST00000603907.1	-0.109102335885931	3.94172080480078	-3.29343629062726	0.00115113604524677	0.0142138619626662	-1.88900183760734	0.0640383015098416
ENSG00000163867.16	9591	ENSG00000163867.16	ENSG00000163867	protein_coding	ZMYM6	9204	InGen	0.9496382021246	9	ENST00000493328.5|ENST00000357182.8|ENST00000466345.1|ENST00000472971.1|ENST00000415531.5|ENST00000317538.9|ENST00000460607.1|ENST00000373333.1|ENST00000471566.1	0.0758420165246694	4.20143618040556	3.28911994669212	0.00116809620298185	0.014408468695782	-1.95639814146275	0.019796216447399
ENSG00000182628.12	3148	ENSG00000182628.12	ENSG00000182628	protein_coding	SKA2	348235	InGen	5.6373384966014	10	ENST00000330137.11|ENST00000580541.1|ENST00000578105.1|ENST00000578519.5|ENST00000583927.1|ENST00000581068.5|ENST00000437036.6|ENST00000583380.5|ENST00000583976.1|ENST00000584089.1	-0.0971996564587211	5.17841114773699	-3.28898814146179	0.00116861774307251	0.014408468695782	-2.09546072603721	0.0934821223891253
ENSG00000132436.11	5034	ENSG00000132436.11	ENSG00000132436	protein_coding	FIGNL1	63979	InGen	1.27943665050615	14	ENST00000356889.8|ENST00000611938.4|ENST00000615084.4|ENST00000617389.4|ENST00000613602.3|ENST00000395556.6|ENST00000433017.5|ENST00000419119.1|ENST00000435566.5|ENST00000436590.5|ENST00000422854.5|ENST00000440350.5|ENST00000420829.5|ENST00000448788.1	0.103100871159398	3.70343110289859	3.2887766972262	0.00116945485927276	0.014408468695782	-1.85778280707055	0.0364897169550445
ENSG00000230521.1	975	ENSG00000230521.1	ENSG00000230521	unprocessed_pseudogene	HCG4P7		InGen	0.404718819366394	1	ENST00000420084.1	0.409036305911767	-0.451083433784051	3.28877222672019	0.00116947256420578	0.014408468695782	-1.09094428153589	0.0215625616511454
ENSG00000105700.10	4112	ENSG00000105700.10	ENSG00000105700	protein_coding	KXD1	79036	InGen	3.45839911171908	17	ENST00000539106.5|ENST00000540691.5|ENST00000222307.8|ENST00000600372.5|ENST00000600796.1|ENST00000601630.5|ENST00000599000.5|ENST00000595073.5|ENST00000600654.5|ENST00000596785.5|ENST00000599319.5|ENST00000597438.5|ENST00000596244.1|ENST00000602094.5|ENST00000598830.5|ENST00000595870.5|ENST00000600099.1	-0.0714407432689884	4.86258362103123	-3.28859803219233	0.00117016263610968	0.0144090362247209	-2.06103629174591	0.0841328936668982
ENSG00000016391.10	7758	ENSG00000016391.10	ENSG00000016391	protein_coding	CHDH	55349	InGen	1.98010688455616	3	ENST00000315251.10|ENST00000481668.5|ENST00000467802.1	-0.1255282712313	4.917979578786	-3.28688719800423	0.00117696026781429	0.0144847684444868	-2.07582752406039	0.11523558034034
ENSG00000272129.1	1436	ENSG00000272129.1	ENSG00000272129	lincRNA	""		InGen	0.770085050662207	1	ENST00000606629.1	0.178107341565625	1.14211218824387	3.2865461960959	0.00117831954859585	0.0144935247830036	-1.34420835786134	0.11528993705298
ENSG00000279311.1	1924	ENSG00000279311.1	ENSG00000279311	TEC	""		InGen	0.325789044832654	1	ENST00000624004.1	0.253025617801721	0.119361776494243	3.28594028439687	0.00118073839975098	0.0145152972285871	-1.18329058133796	0.0255749548652617
ENSG00000064726.9	4169	ENSG00000064726.9	ENSG00000064726	protein_coding	BTBD1	53339	InGen	12.9192813306599	5	ENST00000261721.8|ENST00000379403.2|ENST00000559652.5|ENST00000558344.1|ENST00000560015.1	-0.0675811737690403	6.72974795232604	-3.28547358180963	0.00118260466439155	0.0145261000539077	-2.17934777617888	0.121344755981722
ENSG00000133134.11	1176	ENSG00000133134.11	ENSG00000133134	protein_coding	BEX2	84707	InGen	31.9305139634887	4	ENST00000372677.7|ENST00000536889.1|ENST00000372674.5|ENST00000449185.1	0.0921119037593821	6.09819100427107	3.28539588435264	0.00118291562966925	0.0145261000539077	-2.14529563318875	0.0524984219985113
ENSG00000058262.9	4697	ENSG00000058262.9	ENSG00000058262	protein_coding	SEC61A1	29927	InGen	7.25535726653838	7	ENST00000464451.5|ENST00000243253.7|ENST00000481210.5|ENST00000491668.1|ENST00000424880.2|ENST00000483956.1|ENST00000498837.1	-0.0759960188866297	6.01749963707975	-3.28405551115948	0.00118829213735276	0.0145841186402253	-2.17052712487605	0.057445555454548
ENSG00000273151.1	6758	ENSG00000273151.1	ENSG00000273151	antisense	""		InGen	0.246094447125527	1	ENST00000609998.1	-0.246478352698757	1.55631645327681	-3.28350435530897	0.00119050952255702	0.0146033224000498	-1.4350365843652	0.0225386278797354
ENSG00000145331.13	4379	ENSG00000145331.13	ENSG00000145331	protein_coding	TRMT10A	93587	InGen	0.780730524710372	7	ENST00000394877.7|ENST00000273962.7|ENST00000394876.6|ENST00000455368.6|ENST00000514547.1|ENST00000515831.1|ENST00000507394.1	0.109072895878119	2.84607847120369	3.28213951462549	0.00119601706359148	0.0146628415237237	-1.69309905531157	0.0719834305107747
ENSG00000101190.12	3436	ENSG00000101190.12	ENSG00000101190	protein_coding	TCFL5	10732	InGen	4.90013379409043	2	ENST00000335351.7|ENST00000217162.5	-0.17744940913702	5.11889586521792	-3.28182657371352	0.00119728320914455	0.0146629304139658	-2.11615171668347	0.0362286049343385
ENSG00000138442.9	9098	ENSG00000138442.9	ENSG00000138442	protein_coding	WDR12	55759	InGen	2.63492175597793	8	ENST00000261015.4|ENST00000467777.1|ENST00000464820.1|ENST00000463824.1|ENST00000477727.5|ENST00000475611.1|ENST00000478869.1|ENST00000477723.1	0.0724871967857733	5.54927574188268	3.28181377326086	0.00119733502575827	0.0146629304139658	-2.14379923011504	0.0631667167877536
ENSG00000186642.15	7182	ENSG00000186642.15	ENSG00000186642	protein_coding	PDE2A	5138	InGen	14.5529443841878	27	ENST00000334456.9|ENST00000376450.7|ENST00000539367.5|ENST00000444035.6|ENST00000544570.5|ENST00000418754.6|ENST00000540345.5|ENST00000536918.1|ENST00000420501.5|ENST00000544239.1|ENST00000441209.6|ENST00000542223.1|ENST00000475807.6|ENST00000538299.1|ENST00000536308.5|ENST00000543750.5|ENST00000543575.5|ENST00000490749.1|ENST00000541998.5|ENST00000538749.5|ENST00000537631.5|ENST00000540380.5|ENST00000485058.7|ENST00000535701.1|ENST00000542969.2|ENST00000546038.1|ENST00000536458.1	0.135496993440581	7.63977945898566	3.28130118292481	0.00119941172157272	0.0146803270560547	-2.19519748316569	0.0256645387420947
ENSG00000139890.9	2305	ENSG00000139890.9	ENSG00000139890	protein_coding	REM2	161253	InGen	0.861816756957893	2	ENST00000267396.8|ENST00000536884.1	-0.327378881850728	1.61100245082475	-3.28090420998629	0.00120102230911765	0.0146864505633423	-1.45456264166779	0.0745839646605799
ENSG00000279561.2	4082	ENSG00000279561.2	ENSG00000279561	TEC	""	100132249	InGen	1.12075598715317	2	ENST00000624675.1|ENST00000633881.1	0.245480693757403	3.02623889014394	3.28085432624307	0.00120122483824602	0.0146864505633423	-1.74193314222569	0.162277724836711
ENSG00000279425.1	2189	ENSG00000279425.1	ENSG00000279425	TEC	""		InGen	0.982733134753608	1	ENST00000623742.1	0.148307575254472	1.96827618119688	3.27993303765377	0.00120497100582705	0.0147242060537271	-1.51673656966747	0.0302121528199256
ENSG00000235436.10	2018	ENSG00000235436.10	ENSG00000235436	transcribed_unprocessed_pseudogene	DPY19L2P4	442523	InGen	0.945585963860093	2	ENST00000497063.5|ENST00000479881.1	0.1953188921032	1.8414413686492	3.27969373819954	0.00120594582750154	0.0147280742055237	-1.49931938833892	0.113870512824114
ENSG00000144559.10	5925	ENSG00000144559.10	ENSG00000144559	protein_coding	TAMM41	132001	InGen	1.29652340427289	12	ENST00000498127.5|ENST00000455809.5|ENST00000273037.9|ENST00000457498.5|ENST00000486090.1|ENST00000414736.1|ENST00000444133.6|ENST00000460246.1|ENST00000411947.1|ENST00000417723.1|ENST00000494388.1|ENST00000630288.1	0.10004277632826	3.9134512805442	3.27764359971683	0.00121432747680159	0.0148223474991592	-1.93190646657924	0.0320501809168942
ENSG00000254534.1	1663	ENSG00000254534.1	ENSG00000254534	unprocessed_pseudogene	""		InGen	0.209796599398648	1	ENST00000530032.1	0.396650134416705	-0.765915279372147	3.27621121946038	0.00122021563578603	0.0148860984924082	-1.11947798760491	0.0738576972738833
ENSG00000109189.12	8917	ENSG00000109189.12	ENSG00000109189	protein_coding	USP46	64854	InGen	7.24600366514241	9	ENST00000441222.7|ENST00000451218.6|ENST00000503060.5|ENST00000514536.5|ENST00000508499.5|ENST00000502443.1|ENST00000506707.1|ENST00000512656.1|ENST00000504078.1	-0.0928423102327927	7.04328247859951	-3.27562380990521	0.00122263799759476	0.0149075218300737	-2.21535719248694	0.0307780432639749
ENSG00000114503.10	5114	ENSG00000114503.10	ENSG00000114503	protein_coding	NCBP2	22916	InGen	5.66152185654744	13	ENST00000467803.1|ENST00000447325.5|ENST00000463783.1|ENST00000321256.9|ENST00000428425.1|ENST00000427641.2|ENST00000452404.6|ENST00000468923.5|ENST00000422610.5|ENST00000411704.1|ENST00000479647.1|ENST00000482976.1|ENST00000455953.1	-0.0676976756526222	5.86082108844952	-3.27496720772714	0.00122535098829228	0.0149324635141892	-2.18760062600453	0.205970854135776
ENSG00000134153.9	1538	ENSG00000134153.9	ENSG00000134153	protein_coding	EMC7	56851	InGen	8.46519384686539	4	ENST00000256545.8|ENST00000527822.5|ENST00000528949.1|ENST00000532113.1	-0.0776400453275479	4.7109873198626	-3.2746229415034	0.00122677568518122	0.014941687087776	-2.08137269647537	0.185925333216435
ENSG00000153246.12	15357	ENSG00000153246.12	ENSG00000153246	protein_coding	PLA2R1	22925	InGen	0.230936807999216	3	ENST00000460710.2|ENST00000283243.12|ENST00000392771.1	-0.208824950444962	2.72349595793265	-3.27441370386161	0.0012276423378036	0.0149441075440793	-1.68745916629259	0.0634700254699016
ENSG00000197448.13	4228	ENSG00000197448.13	ENSG00000197448	protein_coding	GSTK1	373156	InGen	3.72141641718729	9	ENST00000436038.5|ENST00000409500.7|ENST00000443571.6|ENST00000358406.9|ENST00000442394.5|ENST00000479303.1|ENST00000494735.1|ENST00000473649.1|ENST00000489654.1	-0.0610515707636925	4.98617224552893	-3.27179652993461	0.00123853075026544	0.015068454054616	-2.1325305631573	0.0576443369616215
ENSG00000134030.13	8100	ENSG00000134030.13	ENSG00000134030	protein_coding	CTIF	9811	InGen	6.66430277296953	11	ENST00000256413.7|ENST00000382998.8|ENST00000591412.5|ENST00000591387.5|ENST00000587752.5|ENST00000588345.1|ENST00000589585.1|ENST00000587769.1|ENST00000587860.1|ENST00000592658.1|ENST00000590422.1	0.0710445272607064	6.74642834886361	3.27016439827119	0.00124536640505335	0.0151375245404176	-2.2309710847666	0.137834308158272
ENSG00000258419.1	656	ENSG00000258419.1	ENSG00000258419	sense_intronic	""	105370586	InGen	1.23626322823075	1	ENST00000555291.1	0.199930069645262	0.513399875715354	3.27011108402484	0.00124559028491692	0.0151375245404176	-1.29581294182052	0.105676236590813
ENSG00000143341.11	18579	ENSG00000143341.11	ENSG00000143341	protein_coding	HMCN1	83872	InGen	0.114837163553607	5	ENST00000271588.8|ENST00000485744.5|ENST00000493413.1|ENST00000475585.1|ENST00000414277.1	0.247831660605613	1.80333512773751	3.26995698246769	0.00124623760630416	0.0151375245404176	-1.51524065982952	0.0771962572574379
ENSG00000066629.16	8899	ENSG00000066629.16	ENSG00000066629	protein_coding	EML1	2009	InGen	6.40042281585835	20	ENST00000554479.5|ENST00000555145.5|ENST00000327921.13|ENST00000556199.1|ENST00000556835.5|ENST00000262233.10|ENST00000334192.8|ENST00000555096.5|ENST00000556714.5|ENST00000553720.5|ENST00000556947.1|ENST00000556758.1|ENST00000557741.1|ENST00000555277.1|ENST00000554553.5|ENST00000554386.1|ENST00000555812.5|ENST00000554111.1|ENST00000557313.5|ENST00000553313.1	0.0894679879247387	6.84674883680838	3.26973811967775	0.00124715750222248	0.0151404785429874	-2.22832261285268	0.035628519725013
ENSG00000272578.5	7012	ENSG00000272578.5	ENSG00000272578	transcribed_unprocessed_pseudogene	""		InGen	0.192534877824132	9	ENST00000417194.5|ENST00000435868.1|ENST00000438858.1|ENST00000458554.5|ENST00000451919.1|ENST00000437862.1|ENST00000432595.1|ENST00000444220.2|ENST00000437294.1	0.165330029747446	1.33113246402191	3.26908631194038	0.00124990083715252	0.0151587918020179	-1.4296351812481	0.15028424323996
ENSG00000269235.1	1018	ENSG00000269235.1	ENSG00000269235	antisense	ZNF350-AS1	101669766	InGen	1.34303353935746	2	ENST00000600253.1|ENST00000595010.1	-0.248817682337036	1.40141566504637	-3.2690577812104	0.00125002104562094	0.0151587918020179	-1.43941624832043	0.0238423669688132
ENSG00000120742.10	5747	ENSG00000120742.10	ENSG00000120742	protein_coding	SERP1	27230	InGen	8.41672491200018	8	ENST00000239944.6|ENST00000479209.1|ENST00000487153.1|ENST00000491660.1|ENST00000491195.1|ENST00000490945.1|ENST00000463647.1|ENST00000484608.2	-0.0954712939024823	6.5677423130604	-3.26833301442515	0.00125307831050185	0.0151876349507954	-2.232462750517	0.0316336108742524
ENSG00000131584.18	8809	ENSG00000131584.18	ENSG00000131584	protein_coding	ACAP3	116983	InGen	6.55962122307284	13	ENST00000354700.9|ENST00000492936.5|ENST00000467278.5|ENST00000353662.4|ENST00000470659.1|ENST00000379037.6|ENST00000476572.1|ENST00000493992.1|ENST00000472541.5|ENST00000354980.7|ENST00000478065.5|ENST00000479108.5|ENST00000438966.1	0.0967701693519874	6.88853096289262	3.265887351849	0.00126344615987157	0.015305005079029	-2.24548670357879	0.0652204791817242
ENSG00000152380.9	3109	ENSG00000152380.9	ENSG00000152380	protein_coding	FAM151B	167555	InGen	0.801973135133483	5	ENST00000502608.5|ENST00000282226.4|ENST00000511718.5|ENST00000507084.1|ENST00000509292.1	0.113811303839139	2.30657824534994	3.26567960449756	0.00126433052325206	0.0153074302636588	-1.62744914254947	0.0385946963108937
ENSG00000134873.9	3380	ENSG00000134873.9	ENSG00000134873	protein_coding	CLDN10	9071	InGen	2.26065670535993	3	ENST00000376873.7|ENST00000299339.2|ENST00000376855.1	0.199790381202002	3.93507041868784	3.26526568878071	0.00126609424378512	0.0153204935697394	-1.9797005131957	0.0420039738049708
ENSG00000187630.15	2516	ENSG00000187630.15	ENSG00000187630	protein_coding	DHRS4L2	317749	InGen	0.964036356787947	11	ENST00000534993.5|ENST00000543805.5|ENST00000621761.4|ENST00000397071.5|ENST00000559411.5|ENST00000335125.10|ENST00000558753.5|ENST00000537912.5|ENST00000559387.5|ENST00000557812.1|ENST00000560276.1	0.176159932764287	2.29303899863682	3.26484076497993	0.00126790724902134	0.0153341388051911	-1.62334329561016	0.114124147571608
ENSG00000168918.13	8681	ENSG00000168918.13	ENSG00000168918	protein_coding	INPP5D	3635	InGen	1.55202388637438	14	ENST00000359570.9|ENST00000451407.4|ENST00000445964.5|ENST00000467393.5|ENST00000474278.2|ENST00000496402.2|ENST00000415617.5|ENST00000493078.1|ENST00000472517.1|ENST00000493632.5|ENST00000480983.1|ENST00000465281.1|ENST00000417661.1|ENST00000491070.1	0.162179803883418	4.75169670956593	3.26380077563849	0.00127235471416913	0.0153796133845597	-2.12180080237228	0.0324544053741316
ENSG00000268568.1	1328	ENSG00000268568.1	ENSG00000268568	lincRNA	""		InGen	0.13329993168114	1	ENST00000602145.1	-0.614161167250743	-1.75403616257043	-3.26206686245825	0.00127980196261831	0.0154541522177774	-1.06784648615855	0.0557796764113583
ENSG00000271743.1	1595	ENSG00000271743.1	ENSG00000271743	lincRNA	""		InGen	0.553558137073101	1	ENST00000607368.1	-0.275017618932004	0.779308591008401	-3.2620434616222	0.00127990274691792	0.0154541522177774	-1.35364526936238	0.0740333862442529
ENSG00000119599.16	5581	ENSG00000119599.16	ENSG00000119599	protein_coding	DCAF4	26094	InGen	0.658695157265744	15	ENST00000358377.6|ENST00000353777.7|ENST00000509320.5|ENST00000394234.6|ENST00000509153.5|ENST00000555042.5|ENST00000514191.5|ENST00000505361.5|ENST00000510612.5|ENST00000508412.5|ENST00000514486.5|ENST00000553457.1|ENST00000513337.1|ENST00000557203.1|ENST00000555992.1	0.105728785342795	2.86005885686207	3.26163167034533	0.00128167748471276	0.0154672341116307	-1.75644376166805	0.128927741385343
ENSG00000280182.1	2168	ENSG00000280182.1	ENSG00000280182	TEC	""		InGen	0.200419146050185	1	ENST00000625028.1	-0.332781697933717	-0.408791367013599	-3.26098218296656	0.00128448129358449	0.0154927139960428	-1.18628316888318	0.0179128202481582
