""	inGencode	inGencodeStart	inGencodeEnd	gencodeGeneID	ensemblID	Symbol	gencodeStrand	gencodeTx	numTx	Class	startExon	endExon	newGeneID	newGeneSymbol	isFusion	logFC	AveExpr	t	P.Value	adj.P.Val	B	SE
chr2:73040932-73058527(-)	TRUE	TRUE	TRUE	ENSG00000144040.12	ENSG00000144040	SFXN5	-	ENST00000474528.5|ENST00000461352.5|ENST00000272433.6|ENST00000411783.5|ENST00000410065.5|ENST00000416579.5|ENST00000442582.1|ENST00000487508.5|ENST00000497144.5|ENST00000485057.5	10	InGen	64807	64806	ENSG00000144040.12	SFXN5	FALSE	-0.201502431189628	3.39889051886856	-3.91062648778729	0.000121425440445234	0.00739501731122644	0.255478726830067	0.0325568952907182
chr12:38767739-38776237(-)	TRUE	TRUE	TRUE	ENSG00000139117.13	ENSG00000139117	CPNE8	-	ENST00000331366.9|ENST00000360449.3|ENST00000550863.1	3	InGen	334172	334171	ENSG00000139117.13	CPNE8	FALSE	0.307597881171328	1.26021312769834	3.91027427096885	0.000121591448577724	0.00740210868632698	0.66457761893804	0.0333567176362637
chr8:123226633-123231299(-)	TRUE	TRUE	TRUE	ENSG00000189376.11	ENSG00000189376	C8orf76	-	ENST00000276704.5|ENST00000357082.8|ENST00000517760.1|ENST00000521310.5	4	InGen	247027	247026	ENSG00000189376.11	C8orf76	FALSE	0.23666492406506	1.67340657082966	3.90916596982565	0.000122115223437029	0.0074282042202199	0.566257628729853	0.0330074058768042
chr14:92704362-92709671(-)	TRUE	TRUE	TRUE	ENSG00000100600.14	ENSG00000100600	LGMN	-	ENST00000555699.5	1	InGen	383812	383811	ENSG00000100600.14	LGMN	FALSE	-0.523648445974198	-0.868931201416324	-3.90915673695609	0.000122119595801541	0.0074282042202199	0.96869717965879	0.0308184133012177
chr2:37148940-37156907(-)	TRUE	TRUE	TRUE	ENSG00000055332.16	ENSG00000055332	EIF2AK2	-	ENST00000390013.3	1	InGen	58621	58592	ENSG00000055332.16	EIF2AK2	FALSE	0.798818162898106	-1.1355171335545	3.90899539274986	0.000122196026767451	0.00742982690277287	0.953601265278249	0.112103049542205
chr4:15480828-15481196(+)	TRUE	TRUE	TRUE	ENSG00000048342.15	ENSG00000048342	CC2D2A	+	ENST00000438599.6|ENST00000511544.5|ENST00000507954.5|ENST00000515124.5|ENST00000503658.2	5	InGen	132793	132794	ENSG00000048342.15	CC2D2A	FALSE	0.636953714136341	-1.20341250095626	3.90885165143391	0.000122264157235607	0.00743094377865298	0.945668195331914	0.100400716685786
chr16:47511773-47515520(+)	TRUE	TRUE	TRUE	ENSG00000102893.15	ENSG00000102893	PHKB	+	ENST00000566037.6|ENST00000566044.5|ENST00000299167.12|ENST00000323584.9|ENST00000567402.5|ENST00000570047.2	6	InGen	426211	426212	ENSG00000102893.15	PHKB	FALSE	-0.146020991812839	4.02876424686187	-3.90852955888223	0.000122416953478505	0.00743720344991809	0.16862475841623	0.0907634179764661
chr5:133993019-134004894(-)	TRUE	TRUE	TRUE	ENSG00000213585.10	ENSG00000213585	VDAC1	-	ENST00000265333.7	1	InGen	166995	166994	ENSG00000213585.10	VDAC1	FALSE	0.345778407975881	0.351609575493945	3.90837725267462	0.000122489268516863	0.00743857053960622	0.792187554272954	0.0815011785304963
chr18:21401327-21403871(+)	TRUE	TRUE	TRUE	ENSG00000141449.14	ENSG00000141449	GREB1L	+	ENST00000584446.5|ENST00000424526.5|ENST00000269218.10|ENST00000580732.6|ENST00000578368.5|ENST00000579454.1	6	InGen	477286	477287	ENSG00000141449.14	GREB1L	FALSE	-0.319506326662804	1.12138352059394	-3.90756311252286	0.000122876510521251	0.00745905373684917	0.686964889724997	0.135239837741118
chr22:46278662-46281598(+)	TRUE	TRUE	TRUE	ENSG00000075234.16	ENSG00000075234	TTC38	+	ENST00000381031.7|ENST00000422713.1	2	InGen	549911	549912	ENSG00000075234.16	TTC38	FALSE	-0.408015935080326	0.465298322804738	-3.90678967920216	0.000123245466307823	0.00747841069858331	0.828972777361754	0.0757767411783159
chr20:18551176-18554234(+)	TRUE	TRUE	TRUE	ENSG00000101310.14	ENSG00000101310	SEC23B	+	ENST00000262544.6|ENST00000336714.7|ENST00000377475.7|ENST00000377465.5	4	InGen	522533	522534	ENSG00000101310.14	SEC23B	FALSE	-0.1798899999632	2.66772784354633	-3.90623551660528	0.000123510468167058	0.00748681093848578	0.352958672260576	0.070260064478797
chr7:75353403-75353568(-)	TRUE	TRUE	TRUE	ENSG00000278416.1	ENSG00000278416	PMS2P2	-	ENST00000425039.3	1	InGen	214012	214011	ENSG00000278416.1	PMS2P2	FALSE	-0.454403067084652	1.30743248795474	-3.90623250323845	0.000123511910643088	0.00748681093848578	0.638283749396689	0.0955224282266787
chr11:47618920-47622700(-)	TRUE	TRUE	TRUE	ENSG00000109919.9	ENSG00000109919	MTCH2	-	ENST00000302503.7|ENST00000534074.5|ENST00000525649.5	3	InGen	303086	303085	ENSG00000109919.9	MTCH2	FALSE	0.188957744590449	3.3949841142749	3.90618571325244	0.00012353431070862	0.00748681093848578	0.24264525733776	0.0727701891543345
chr6:43204858-43204932(+)	TRUE	TRUE	TRUE	ENSG00000112659.13	ENSG00000112659	CUL9	+	ENST00000252050.8|ENST00000515773.5|ENST00000372647.6|ENST00000512408.2	4	InGen	188182	188183	ENSG00000112659.13	CUL9	FALSE	0.273094440619105	1.2857237299392	3.90572419833245	0.000123755461283922	0.00749351835093274	0.642164528614741	0.0751844681172794
chr19:21098911-21109622(+)	TRUE	TRUE	TRUE	ENSG00000160352.15	ENSG00000160352	ZNF714	+	ENST00000425625.5|ENST00000613286.4	2	InGen	499828	499837	ENSG00000160352.15	ZNF714	FALSE	-0.635569637668421	-0.653857517445452	-3.90570816332332	0.00012376315175275	0.00749351835093274	0.94483593250721	0.0769774602852811
chr1:155133569-155133729(+)	TRUE	TRUE	TRUE	ENSG00000169242.11	ENSG00000169242	EFNA1	+	ENST00000368407.7|ENST00000474413.5|ENST00000497282.1	3	InGen	34017	34018	ENSG00000169242.11	EFNA1	FALSE	-0.346067208159371	1.32260947187362	-3.90564067067906	0.000123795526526649	0.00749351835093274	0.633938766875751	0.0891918168274586
chr7:107980812-107986021(-)	TRUE	TRUE	TRUE	ENSG00000091136.13	ENSG00000091136	LAMB1	-	ENST00000393561.5|ENST00000222399.10|ENST00000393560.5	3	InGen	221540	221539	ENSG00000091136.13	LAMB1	FALSE	-0.396457870694861	-0.153519032027033	-3.9046411145515	0.000124275933912922	0.00751698674517742	0.906246359678772	0.0813593483458535
chr7:75419443-75421508(-)	TRUE	TRUE	TRUE	ENSG00000272391.5	ENSG00000272391	POM121C	-	ENST00000615331.4|ENST00000607367.5	2	InGen	214103	214102	ENSG00000272391.5	POM121C	FALSE	0.250392418759936	0.995362132890645	3.90462455416236	0.000124283908055548	0.00751698674517742	0.709040132184803	0.0957413808591294
chr19:48067887-48074766(-)	TRUE	TRUE	TRUE	ENSG00000105499.13	ENSG00000105499	PLA2G4C	-	ENST00000599111.5|ENST00000354276.7|ENST00000599921.5|ENST00000599300.5|ENST00000595161.5|ENST00000601946.1	6	InGen	511260	511259	ENSG00000105499.13	PLA2G4C	FALSE	-0.309546973856838	2.12033146231502	-3.90430272159878	0.000124438972990089	0.00752331833019554	0.451852047016524	0.0912377371730753
chr1:42825739-42830443(+)	TRUE	TRUE	TRUE	ENSG00000164010.13	ENSG00000164010	ERMAP	+	ENST00000372517.6|ENST00000372514.7	2	InGen	14521	14531	ENSG00000164010.13	ERMAP	FALSE	0.609864726780508	-0.696837368334129	3.9014113463588	0.000125840348349806	0.00760127240957656	0.94189585430666	0.0549294858936687
chr10:15834617-15837203(-)	TRUE	TRUE	TRUE	ENSG00000148481.13	ENSG00000148481	FAM188A	-	ENST00000477891.1|ENST00000277632.7|ENST00000418767.5|ENST00000436829.1	4	InGen	274161	274160	ENSG00000148481.13	FAM188A	FALSE	-0.121353844403136	4.55789088757644	-3.90139626562022	0.000125847696695917	0.00760127240957656	0.0856435474744925	0.0397522397436606
chr2:10790834-10791794(-)	TRUE	TRUE	TRUE	ENSG00000143870.12	ENSG00000143870	PDIA6	-	ENST00000272227.7|ENST00000540494.5|ENST00000617249.4|ENST00000381611.8|ENST00000404371.6|ENST00000404824.2	6	InGen	54090	54089	ENSG00000143870.12	PDIA6	FALSE	-0.150496423173008	4.03770591733386	-3.90132777702753	0.00012588107404948	0.00760127240957656	0.143940387902902	0.0474086987924857
chr17:46305581-46306228(+)	TRUE	TRUE	TRUE	ENSG00000176681.14	ENSG00000176681	LRRC37A	+	ENST00000496930.5|ENST00000393465.7|ENST00000320254.5	3	InGen	459385	459386	ENSG00000176681.14	LRRC37A	FALSE	0.362974869618822	1.11839277080002	3.90108315397974	0.00012600035766885	0.00760539992362451	0.667846147551884	0.0540590164521395
chr7:103749505-103753181(-)	TRUE	TRUE	TRUE	ENSG00000189056.13	ENSG00000189056	RELN	-	ENST00000343529.9|ENST00000424685.2|ENST00000428762.5	3	InGen	220649	220648	ENSG00000189056.13	RELN	FALSE	-0.280441982970377	1.46940136621767	-3.90058959110781	0.000126241356407153	0.00761686787621677	0.571303229379447	0.0538817787572867
chr7:102666164-102667089(-)	TRUE	TRUE	TRUE	ENSG00000267645.5	ENSG00000267645	RP11-577H5.5	-	ENST00000476151.5|ENST00000333432.8	2	InGen	220305	220304	ENSG00000267645.5	RP11-577H5.5	FALSE	-0.528940435409411	1.2827773404003	-3.90041941864182	0.000126324550197521	0.00761880912986508	0.630170800503292	0.0484502418164709
chr14:24074366-24074530(+)	TRUE	TRUE	TRUE	ENSG00000100884.9	ENSG00000100884	CPNE6	+	ENST00000537691.5|ENST00000397016.6|ENST00000558995.5|ENST00000558541.5|ENST00000558859.5|ENST00000558795.1|ENST00000559207.1	7	InGen	371286	371287	ENSG00000100884.9	CPNE6	FALSE	0.180722149720034	3.17186215551504	3.89988144544685	0.000126587896409293	0.00762915098592237	0.251870484427519	0.078044995476757
chr21:5147879-5148209(-)	TRUE	TRUE	TRUE	ENSG00000275464.4	ENSG00000275464	CH507-9B2.5	-	ENST00000617716.3|ENST00000634020.1|ENST00000634021.1	3	InGen	532083	532082	ENSG00000275464.4	CH507-9B2.5	FALSE	0.689893445175105	-0.274972759910537	3.89986041385755	0.00012659820226956	0.00762915098592237	0.909971979848025	0.0891309889463352
chr3:41398265-41455496(-)	TRUE	TRUE	TRUE	ENSG00000168038.10	ENSG00000168038	ULK4	-	ENST00000301831.8	1	InGen	101537	101536	ENSG00000168038.10	ULK4	FALSE	-0.668162680266273	-1.21993588381021	-3.89965121959736	0.000126700754596658	0.00763225106279691	0.91103621781914	0.101186021373917
chr16:283369-284386(+)	TRUE	TRUE	TRUE	ENSG00000185615.15	ENSG00000185615	PDIA2	+	ENST00000219406.10|ENST00000467212.5|ENST00000404312.5|ENST00000456379.1	4	InGen	410757	410758	ENSG00000185615.15	PDIA2	FALSE	-1.07220939241496	-1.4972696229723	-3.89923610449865	0.000126904487949299	0.00764144116530517	0.910942750319106	0.0909160728053117
chr16:285201-285311(+)	TRUE	TRUE	TRUE	ENSG00000185615.15	ENSG00000185615	PDIA2	+	ENST00000219406.10|ENST00000467212.5|ENST00000404312.5|ENST00000462950.1	4	InGen	410761	410762	ENSG00000185615.15	PDIA2	FALSE	-0.67843294287443	-0.664802187908714	-3.89802240929689	0.000127501938774578	0.00767357163429827	0.925723966414305	0.0822866204544425
chr13:50757966-50764421(+)	FALSE	FALSE	FALSE						0	Novel					FALSE	0.859529695072616	-1.43044633748862	3.89794352126597	0.000127540864229988	0.00767357163429827	0.889372031268418	0.0874940633413115
chr7:23698300-23700785(+)	TRUE	TRUE	TRUE	ENSG00000188732.10	ENSG00000188732	FAM221A	+	ENST00000344962.8|ENST00000462546.5|ENST00000409653.5	3	InGen	206542	206540	ENSG00000188732.10	FAM221A	FALSE	-0.525227105934115	-0.0280944826316705	-3.89725340403384	0.000127881867475762	0.00768750294741196	0.870298230610858	0.0773925780812051
chr1:1303282-1304085(-)	TRUE	TRUE	TRUE	ENSG00000131584.18	ENSG00000131584	ACAP3	-	ENST00000354700.9|ENST00000492936.5|ENST00000472541.5|ENST00000354980.7|ENST00000479108.5|ENST00000438966.1	6	InGen	820	819	ENSG00000131584.18	ACAP3	FALSE	0.188823541331267	2.74268529608126	3.89713528718713	0.00012794031842082	0.00768750294741196	0.309690868360979	0.0978857966141998
chr9:111578952-111583471(-)	TRUE	TRUE	TRUE	ENSG00000283263.1	ENSG00000283263	AL135787.1	-	ENST00000538962.6|ENST00000309195.9|ENST00000407693.6|ENST00000374324.5	4	InGen	263385	263384	ENSG00000283263.1	AL135787.1	FALSE	-0.257819125882655	2.36716709684871	-3.89711022279073	0.000127952724971354	0.00768750294741196	0.377687530602109	0.0926111244374129
chr1:236542788-236542914(+)	TRUE	TRUE	TRUE	ENSG00000116977.18	ENSG00000116977	LGALS8	+	ENST00000527974.5|ENST00000352231.6|ENST00000406509.7|ENST00000526589.5|ENST00000416919.6|ENST00000450372.6|ENST00000525042.1|ENST00000529796.1	8	InGen	50646	50647	ENSG00000116977.18	LGALS8	FALSE	0.772978180068764	-0.70106282405958	3.89705849692666	0.000127978332210098	0.00768750294741196	0.923978722364709	0.0945121811094768
chr14:94176128-94208463(+)	TRUE	TRUE	TRUE	ENSG00000119698.11	ENSG00000119698	PPP4R4	+	ENST00000556884.5|ENST00000555690.5|ENST00000304338.7|ENST00000328839.3|ENST00000553661.5|ENST00000556470.1	6	InGen	384272	384273	ENSG00000119698.11	PPP4R4	FALSE	0.252956138123551	2.05106291044464	3.89694942541414	0.000128032344734877	0.00768765503482262	0.435353149115135	0.0833977175795864
chr11:113338835-113339285(+)	TRUE	TRUE	TRUE	ENSG00000149292.16	ENSG00000149292	TTC12	+	ENST00000529221.5|ENST00000525965.5|ENST00000464224.5|ENST00000494714.5|ENST00000393020.5|ENST00000524580.6|ENST00000314756.7|ENST00000483239.6|ENST00000534793.1	9	InGen	320112	320113	ENSG00000149292.16	TTC12	FALSE	-0.492109451065991	-0.50862670036593	-3.89655377485517	0.000128228453576034	0.00769633569170527	0.917995243048388	0.0910737852738635
chrX:140783621-140783714(+)	FALSE	FALSE	FALSE						0	Novel					FALSE	-1.8730007239611	-1.33727138280402	-3.89602891129521	0.000128489048132174	0.00770887828309592	0.815055960472482	0.0805954762262615
chr14:24074615-24074705(+)	TRUE	TRUE	TRUE	ENSG00000100884.9	ENSG00000100884	CPNE6	+	ENST00000537691.5|ENST00000397016.6|ENST00000558995.5|ENST00000558541.5|ENST00000558859.5|ENST00000558795.1|ENST00000559207.1	7	InGen	371287	371288	ENSG00000100884.9	CPNE6	FALSE	0.184128978089345	3.35873396689896	3.89509959453243	0.000128951686251314	0.00773352781509838	0.206491900960871	0.0814930497850386
chr4:56648798-56655856(-)	TRUE	TRUE	TRUE	ENSG00000171476.21	ENSG00000171476	HOPX	-	ENST00000420433.5|ENST00000337881.11|ENST00000503639.7|ENST00000553379.6|ENST00000381255.7|ENST00000317745.11|ENST00000555760.6|ENST00000556614.6|ENST00000556376.6|ENST00000508121.2	10	InGen	137118	137117	ENSG00000171476.21	HOPX	FALSE	0.287764295201522	2.87683254389971	3.89408020938358	0.00012946097992335	0.00776095447327732	0.272744927113515	0.181238769556014
chr2:169256237-169257123(-)	TRUE	TRUE	TRUE	ENSG00000081479.12	ENSG00000081479	LRP2	-	ENST00000263816.7|ENST00000443831.1	2	InGen	79304	79303	ENSG00000081479.12	LRP2	FALSE	0.492592098428586	1.00951180944504	3.89370289613228	0.000129649972263468	0.00776872644154252	0.644850494560288	0.12488282714108
chr1:736620-736712(-)	FALSE	FALSE	FALSE						0	Novel					FALSE	0.49416968267709	0.368695611048421	3.89361373236673	0.000129694671694193	0.00776872644154252	0.799169813994914	0.104746021131928
chr10:46932534-46940622(+)	TRUE	TRUE	TRUE	ENSG00000204179.10	ENSG00000204179	PTPN20	+	ENST00000374346.7|ENST00000502705.5|ENST00000509599.5|ENST00000506881.5|ENST00000502254.5|ENST00000374339.4	6	InGen	277986	277987	ENSG00000204179.10	PTPN20	FALSE	0.669303547506278	-0.370642324741583	3.89328560967606	0.000129859291530595	0.00777546826926838	0.894197317286852	0.112186078079234
chr17:64360416-64363148(-)	TRUE	TRUE	TRUE	ENSG00000261371.5	ENSG00000261371	PECAM1	-	ENST00000563924.5	1	InGen	465637	465636	ENSG00000261371.5	PECAM1	FALSE	-0.256621648687123	1.74846214094809	-3.89302557934112	0.000129989890043377	0.00778016844491685	0.498046615934848	0.168043865078737
chr18:54269662-54271359(+)	TRUE	TRUE	TRUE	ENSG00000101751.10	ENSG00000101751	POLI	+	ENST00000579534.5|ENST00000406285.7	2	InGen	481315	481316	ENSG00000101751.10	POLI	FALSE	0.409933405681956	-0.581068923179755	3.8927083927753	0.000130149363568294	0.00778572600885696	0.908234294196184	0.112960812088389
chr1:204228229-204228727(-)	TRUE	TRUE	TRUE	ENSG00000143850.13	ENSG00000143850	PLEKHA6	-	ENST00000272203.7|ENST00000637508.1|ENST00000414478.1	3	InGen	44583	44582	ENSG00000143850.13	PLEKHA6	FALSE	0.182466312732069	2.45817169311736	3.89263354994449	0.000130187019735459	0.00778572600885696	0.343705239689503	0.119684427794923
chr12:124913296-124913523(-)	FALSE	FALSE	FALSE						0	Novel					FALSE	-3.60774384269745	-1.67477194398722	-3.8919894567601	0.000130511514027004	0.00780200756651983	0.856592266690971	0.121128009254774
chr21:41452870-41458527(+)	TRUE	TRUE	TRUE	ENSG00000157601.13	ENSG00000157601	MX1	+	ENST00000398600.6|ENST00000455164.6|ENST00000398598.7|ENST00000288383.10	4	InGen	536397	536398	ENSG00000157601.13	MX1	FALSE	-0.306658791843189	2.03502818800371	-3.89178613788308	0.000130614105331839	0.00780409894089205	0.422009090876563	0.154797516920523
chr17:62672153-62674062(+)	TRUE	TRUE	TRUE	ENSG00000011028.13	ENSG00000011028	MRC2	+	ENST00000303375.9|ENST00000584265.1	2	InGen	464620	464621	ENSG00000011028.13	MRC2	FALSE	-0.277806189686728	1.36687042428366	-3.89162883782608	0.000130693528787168	0.00780409894089205	0.575795870815473	0.162121134430558
chr1:237756388-237757696(+)	TRUE	TRUE	TRUE	ENSG00000198626.15	ENSG00000198626	RYR2	+	ENST00000366574.6|ENST00000360064.7|ENST00000609119.1	3	InGen	50914	50915	ENSG00000198626.15	RYR2	FALSE	0.192000215051686	2.88000771228345	3.89154095799031	0.000130737920743493	0.00780409894089205	0.269772804777219	0.127513992182178
chr13:110175358-110176423(-)	TRUE	TRUE	TRUE	ENSG00000187498.14	ENSG00000187498	COL4A1	-	ENST00000375820.8	1	InGen	367141	367140	ENSG00000187498.14	COL4A1	FALSE	-0.688776312262739	-1.07614058874508	-3.89140459506806	0.00013080683194696	0.00780409894089205	0.899095025652974	0.164320040543487
chr4:472702-473980(-)	TRUE	TRUE	TRUE	ENSG00000251595.7	ENSG00000251595	ABCA11P	-	ENST00000451020.6|ENST00000507854.1|ENST00000514396.5|ENST00000515578.5|ENST00000506646.5|ENST00000507078.1|ENST00000505900.1	7	InGen	129534	129533	ENSG00000251595.7	ABCA11P	FALSE	0.186660880283807	2.24229489140384	3.891402679059	0.000130807800450361	0.00780409894089205	0.378428353475092	0.165581027702321
chr6:4133702-4135510(-)	TRUE	TRUE	TRUE	ENSG00000198721.12	ENSG00000198721	ECI2	-	ENST00000496241.6|ENST00000464057.5|ENST00000361538.6|ENST00000489086.1	4	InGen	178362	178351	ENSG00000198721.12	ECI2	FALSE	0.287047684910497	1.76174203256747	3.89048072751194	0.000131274617994698	0.00782882187690347	0.480618238623742	0.170383742689812
chr7:45710653-45713692(+)	TRUE	TRUE	TRUE	ENSG00000164742.14	ENSG00000164742	ADCY1	+	ENST00000297323.11	1	InGen	210390	210391	ENSG00000164742.14	ADCY1	FALSE	0.358277296338908	3.52883779348622	3.88990115603046	0.000131568884499812	0.00784323875897863	0.167433770832794	0.132173914247363
chr12:79592694-79594328(-)	TRUE	TRUE	TRUE	ENSG00000177425.10	ENSG00000177425	PAWR	-	ENST00000548075.5|ENST00000328827.8|ENST00000550603.1|ENST00000547699.1	4	InGen	346676	346675	ENSG00000177425.10	PAWR	FALSE	-0.332159278986717	0.517624733398506	-3.88951238176932	0.000131766627792398	0.00785189237624363	0.758865603274979	0.132349794380422
chr4:101032365-101033922(-)	FALSE	TRUE	FALSE						0	AltStartEnd	142514		ENSG00000138814.16	PPP3CA	FALSE	1.2119759040506	-1.80345634006596	3.88901063253747	0.000132022250526825	0.00786312537021573	0.874756942791847	0.127416898229522
chr4:1803837-1804329(+)	TRUE	TRUE	TRUE	ENSG00000068078.17	ENSG00000068078	FGFR3	+	ENST00000481110.6|ENST00000440486.6|ENST00000613647.4|ENST00000260795.6	4	InGen	130385	130386	ENSG00000068078.17	FGFR3	FALSE	0.183414242363341	3.97757580555447	3.88893574010384	0.000132060445778178	0.00786312537021573	0.105512679715058	0.117848849132844
chr2:151625639-151627001(-)	TRUE	TRUE	TRUE	ENSG00000183091.19	ENSG00000183091	NEB	-	ENST00000409198.5|ENST00000172853.14|ENST00000397345.7|ENST00000427231.6|ENST00000618972.4|ENST00000603639.5|ENST00000604864.5	7	InGen	76815	76814	ENSG00000183091.19	NEB	FALSE	0.574613277585818	-1.10989921920255	3.88839400557045	0.000132337043447798	0.00787645397971429	0.887999963721603	0.147660390446922
chr4:147913140-147939824(+)	TRUE	TRUE	TRUE	ENSG00000071205.11	ENSG00000071205	ARHGAP10	+	ENST00000336498.7|ENST00000506054.5|ENST00000507661.1	3	InGen	147421	147422	ENSG00000071205.11	ARHGAP10	FALSE	0.271881483846487	1.89502919811007	3.88823463651086	0.000132418518303877	0.00787816324973559	0.4418526443115	0.143831800158703
chr19:49149719-49150079(+)	TRUE	TRUE	TRUE	ENSG00000177380.13	ENSG00000177380	PPFIA3	+	ENST00000334186.8|ENST00000602655.5|ENST00000602351.5|ENST00000602848.5|ENST00000602897.1|ENST00000602905.1	6	InGen	512367	512368	ENSG00000177380.13	PPFIA3	FALSE	0.241508684490967	1.53457860889918	3.8880727026239	0.000132501353114222	0.00787840796890185	0.518981326227931	0.144017233848809
chr18:739812-742917(-)	TRUE	TRUE	TRUE	ENSG00000176105.13	ENSG00000176105	YES1	-	ENST00000577961.5|ENST00000584307.5|ENST00000314574.4	3	InGen	474650	474649	ENSG00000176105.13	YES1	FALSE	-0.226448515349341	1.80891276257035	-3.88802034248472	0.000132528147657763	0.00787840796890185	0.453417093437702	0.140086323842903
chr7:30922645-30923449(+)	TRUE	TRUE	TRUE	ENSG00000250424.4	ENSG00000250424	RP5-877J2.1	+	ENST00000509504.2|ENST00000311813.8|ENST00000482461.1|ENST00000441328.6|ENST00000409899.5|ENST00000409611.1	6	InGen	207825	207826	ENSG00000250424.4	RP5-877J2.1	FALSE	0.423929814353488	3.48738395983467	3.8873735445308	0.000132859561264618	0.0078934376056086	0.163340471444876	0.133742106650471
chr11:62522246-62528281(-)	FALSE	FALSE	FALSE						0	Novel					FALSE	0.816694745266966	-0.621966781091968	3.8873206690928	0.000132886688902505	0.0078934376056086	0.889812236735253	0.0626152919988297
chr10:104018909-104019733(+)	TRUE	TRUE	TRUE	ENSG00000065613.13	ENSG00000065613	SLK	+	ENST00000335753.8|ENST00000369755.3	2	InGen	287342	287343	ENSG00000065613.13	SLK	FALSE	-0.133126624311594	3.99560343777915	-3.88708521644511	0.000133007551205529	0.00789747539923371	0.0962162229313126	0.055078092126032
chr6:132315778-132320628(-)	TRUE	TRUE	TRUE	ENSG00000079931.14	ENSG00000079931	MOXD1	-	ENST00000367963.7|ENST00000336749.3|ENST00000489128.1	3	InGen	197393	197392	ENSG00000079931.14	MOXD1	FALSE	-0.419506942650692	1.92446741571316	-3.8860686457012	0.00013353057399939	0.00792537923128098	0.417762876575009	0.0658531262067681
chr7:45622744-45648669(+)	TRUE	TRUE	TRUE	ENSG00000164742.14	ENSG00000164742	ADCY1	+	ENST00000432715.5|ENST00000297323.11|ENST00000621543.1	3	InGen	210373	210374	ENSG00000164742.14	ADCY1	FALSE	0.327804809431735	3.9642572327497	3.88566235248344	0.000133740155792267	0.00793466476146804	0.0966089585406591	0.0527367698294019
chr9:111371830-111372428(-)	TRUE	TRUE	TRUE	ENSG00000136813.14	ENSG00000136813	KIAA0368	-	ENST00000338205.9|ENST00000259335.8	2	InGen	263347	263346	ENSG00000136813.14	KIAA0368	FALSE	0.147647261703366	3.95473189838891	3.88500726599345	0.000134078731934895	0.00795116865215918	0.0958101200102286	0.0516868939413577
chr6:10725038-10725906(+)	TRUE	TRUE	TRUE	ENSG00000111843.13	ENSG00000111843	TMEM14C	+	ENST00000541412.5|ENST00000229563.5|ENST00000467415.5|ENST00000495549.1	4	InGen	179069	179070	ENSG00000111843.13	TMEM14C	FALSE	-0.181845348993682	2.56445659317128	-3.88491821047598	0.000134124822272596	0.00795116865215918	0.291023647413872	0.0701295033577402
chr2:195872470-195873567(-)	TRUE	TRUE	TRUE	ENSG00000118997.13	ENSG00000118997	DNAH7	-	ENST00000312428.10	1	InGen	83848	83847	ENSG00000118997.13	DNAH7	FALSE	-0.600426516388369	-0.958629469348391	-3.88427459516691	0.000134458369853806	0.00796777890025345	0.879119346575932	0.0671401179160898
chr3:183045541-183052158(-)	TRUE	TRUE	TRUE	ENSG00000078070.12	ENSG00000078070	MCCC1	-	ENST00000265594.8|ENST00000492597.5|ENST00000497830.5|ENST00000610757.4|ENST00000629669.2|ENST00000497959.5|ENST00000495767.5|ENST00000476176.5	8	InGen	124976	124975	ENSG00000078070.12	MCCC1	FALSE	0.209971879810968	1.55212314130448	3.88415764214506	0.000134519064052988	0.00796821354783687	0.501982935288134	0.0649326688122995
chr1:161038674-161038879(-)	TRUE	TRUE	TRUE	ENSG00000215845.10	ENSG00000215845	TSTD1	-	ENST00000318289.14|ENST00000423014.2|ENST00000486084.1	3	InGen	37272	37262	ENSG00000215845.10	TSTD1	TRUE	0.357741573790815	0.914312892523629	3.88362361203617	0.000134796535831078	0.00798148354170926	0.630999334066162	0.0652105985924706
chr7:142861187-142861507(+)	FALSE	TRUE	FALSE						0	AltStartEnd	226995		ENSG00000106123.11	EPHB6	FALSE	-0.29938949590179	1.41568165961455	-3.88303072643557	0.000135105223551818	0.00799659062156818	0.512084582199067	0.0810627016683367
chr12:76055091-76056032(-)	TRUE	TRUE	TRUE	ENSG00000187109.13	ENSG00000187109	NAP1L1	-	ENST00000618691.4|ENST00000261182.12|ENST00000552056.5|ENST00000393263.7|ENST00000431879.7|ENST00000552147.5|ENST00000547773.5|ENST00000544816.5|ENST00000542344.5|ENST00000535020.6|ENST00000549596.5|ENST00000547993.5|ENST00000552342.5|ENST00000547529.6|ENST00000548044.5|ENST00000550934.5|ENST00000551992.5|ENST00000548273.5|ENST00000551600.5|ENST00000547704.5	20	InGen	346271	346270	ENSG00000187109.13	NAP1L1	FALSE	-0.101961578009402	5.60922128142344	-3.88266373140514	0.00013529663642605	0.00800474723222601	-0.0883511716178358	0.0754873830744185
chr11:35494273-35525512(-)	TRUE	TRUE	TRUE	ENSG00000149090.11	ENSG00000149090	PAMR1	-	ENST00000622144.4|ENST00000619888.4|ENST00000615849.4|ENST00000529303.1|ENST00000534803.1	5	InGen	300790	300789	ENSG00000149090.11	PAMR1	FALSE	0.385437160818174	1.33289767805563	3.88234391433098	0.000135463652462897	0.00801145452908391	0.546028454797823	0.075815862931749
